rango,mapa_Abyss,mapa_Ascent,mapa_Bind,mapa_Breeze,mapa_Corrode,mapa_Fracture,mapa_Haven,mapa_Icebox,mapa_Lotus,mapa_Pearl,mapa_Split,mapa_Sunset,mapa_Summit,id_partida,kills,asistencias,muertes,headshots,subrango,acs,fb,fd,racha,rondas_ganadas,rondas_perdidas,es_main,num_amigos,desconocidos
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,997a8907-a33a-42a3-b3e8-9b50aab9b763,17.0,6.0,19.0,14.0,3.0,237.0,6.0,6.0,0.0,7.0,13.0,0.0,1.0,3.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24bde2f0-e315-4355-964a-ffe57814fe22,17.0,7.0,17.0,7.0,3.0,225.318,3.0,3.0,0.0,9.0,13.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,e649aa0b-c94f-4a80-9469-aa1f6d89e963,8.0,6.0,17.0,3.0,3.0,131.2,1.0,3.0,0.0,7.0,13.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,d74bbd8a-53b9-4c60-b616-1a4614f20622,19.0,5.0,20.0,13.0,3.0,221.375,3.0,4.0,1.0,13.0,11.0,1.0,1.0,3.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26900cc0-ae58-4084-bbe1-6a624f4fc633,15.0,3.0,17.0,6.0,3.0,214.75,2.0,3.0,0.0,7.0,13.0,1.0,0.0,4.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,802089ea-e065-4148-a027-4acabed03e64,17.0,3.0,19.0,17.0,3.0,248.0,5.0,4.0,0.0,7.0,13.0,1.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,71e17766-75c7-4d1e-ac46-b0081af1e6cb,20.0,7.0,22.0,18.0,3.0,224.0,5.0,1.0,1.0,14.0,12.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4d491e19-4106-425e-ae5c-ff25d17bee51,21.0,3.0,17.0,4.0,3.0,248.875,4.0,2.0,1.0,13.0,11.0,1.0,1.0,3.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0449c7b0-d0b3-471e-9b78-e968ebfa5f6e,11.0,14.0,18.0,11.0,3.0,152.542,0.0,3.0,0.0,11.0,13.0,0.0,2.0,2.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,ba4aafa2-d71a-4624-9e12-9864895f69ab,9.0,3.0,21.0,10.0,3.0,110.0,0.0,4.0,1.0,13.0,10.0,1.0,2.0,2.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ca498eec-66b8-4adf-b239-f04d5cfb6010,13.0,15.0,24.0,6.0,3.0,149.107,1.0,1.0,1.0,14.0,14.0,0.0,2.0,2.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,a45af059-a005-4685-a2d1-b1a440a2d6c6,18.0,9.0,16.0,14.0,3.0,272.455,5.0,6.0,1.0,13.0,9.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,4759af26-75d8-49ba-b43d-5e821f235d73,21.0,4.0,8.0,15.0,3.0,282.947,1.0,4.0,2.0,13.0,6.0,1.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,581cb6cd-e0da-4493-ba11-a4d4f1a08fd3,16.0,11.0,13.0,6.0,3.0,223.2,3.0,2.0,1.0,13.0,7.0,1.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,6ab8b2e6-2980-4ff2-98fe-c25f971c7040,14.0,7.0,17.0,7.0,3.0,178.292,2.0,3.0,0.0,11.0,13.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,380b8d02-cf3e-43c6-9875-aa150f2a05f3,18.0,9.0,24.0,15.0,3.0,206.821,5.0,5.0,0.0,13.0,15.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,755ebbab-8e79-4f48-807f-9faa983c5e7e,18.0,3.0,22.0,14.0,3.0,193.786,4.0,3.0,0.0,13.0,15.0,1.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,f1a9a0bc-8c1e-4117-98cf-893de2f877f1,12.0,6.0,12.0,4.0,3.0,169.842,2.0,3.0,1.0,13.0,6.0,1.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,7beff112-4564-4cff-9899-0cca1905e1e9,19.0,4.0,20.0,27.0,3.0,214.208,1.0,4.0,2.0,13.0,11.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1d856645-11bc-4143-a939-7fbfdc141f83,14.0,5.0,17.0,10.0,3.0,188.905,2.0,1.0,0.0,8.0,13.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,95d4c769-d035-4d75-b044-94b488eaa929,14.0,7.0,12.0,9.0,3.0,211.35,3.0,1.0,1.0,13.0,7.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,afcb1ee8-e2dc-4f97-87d8-fa691a31018f,8.0,6.0,16.0,6.0,3.0,136.882,0.0,1.0,0.0,4.0,13.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54e2b280-44d1-4399-af26-b77942a59961,18.0,6.0,15.0,6.0,3.0,251.85,5.0,1.0,1.0,13.0,7.0,1.0,1.0,3.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,06689153-1a6e-45b0-b9c7-62e5389d1596,19.0,9.0,18.0,13.0,3.0,223.739,2.0,2.0,2.0,13.0,10.0,0.0,1.0,3.0
5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3e87fb6a-596a-471c-a817-4caaab17c308,16.0,7.0,18.0,11.0,1.0,164.038,2.0,1.0,0.0,12.0,14.0,0.0,1.0,3.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,5e4b52cd-f719-4288-8ce4-54cea82a41bf,14.0,6.0,12.0,9.0,1.0,198.778,2.0,2.0,1.0,13.0,5.0,0.0,1.0,3.0
5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6b9f8ee4-e746-4457-bdff-f33e1a999762,10.0,4.0,13.0,4.0,1.0,113.043,1.0,1.0,2.0,13.0,10.0,0.0,1.0,3.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3b44e7a8-7a1c-4ad6-8376-1d084d929e98,16.0,5.0,12.0,9.0,3.0,278.938,0.0,1.0,3.0,13.0,3.0,1.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ddaf3062-228d-4ddf-99c5-2a39aa72f3bc,14.0,5.0,15.0,14.0,3.0,181.762,1.0,0.0,0.0,8.0,13.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,07a0abb0-ec09-4e5a-b4de-ce90cfd1c831,19.0,11.0,26.0,16.0,3.0,224.577,2.0,4.0,0.0,12.0,14.0,1.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,635a6fdd-e06d-4561-8b29-8eb2b8eee7a2,15.0,9.0,15.0,14.0,2.0,219.579,1.0,1.0,1.0,13.0,6.0,1.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,09050e08-edc1-4453-b21f-037b88de3f2b,21.0,6.0,14.0,11.0,2.0,217.308,1.0,2.0,2.0,14.0,12.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2827b4ee-b772-4c20-9c7a-9b5ea0c55485,13.0,6.0,10.0,8.0,2.0,212.722,3.0,2.0,1.0,13.0,5.0,0.0,2.0,2.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,14cddb62-bcac-467a-a7d6-f83cb476316a,16.0,4.0,13.0,9.0,2.0,229.25,1.0,1.0,2.0,13.0,7.0,0.0,2.0,2.0
6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,f08a81d3-e6b2-4cae-a0f6-bf5ce6f8e909,9.0,1.0,13.0,3.0,3.0,177.0,2.0,1.0,0.0,1.0,13.0,0.0,2.0,2.0
6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,c78539c5-831a-4c6c-8ae9-7e2160ee8327,17.0,8.0,17.0,17.0,3.0,210.455,1.0,1.0,1.0,13.0,9.0,1.0,1.0,3.0
6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,f1c6bf32-90a9-4e99-a25c-ecb8bf17c340,10.0,1.0,16.0,9.0,3.0,138.85,0.0,3.0,0.0,7.0,13.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1784552e-ca05-41a0-b2a0-558a25098d3f,14.0,1.0,10.0,11.0,2.0,249.188,3.0,0.0,1.0,13.0,3.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,c773fdce-47f6-4a01-8050-bd88561acf18,20.0,6.0,16.0,12.0,2.0,244.522,2.0,3.0,2.0,13.0,10.0,1.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,dc1d2a79-74ef-4a50-b028-5ab76fda9d0b,7.0,4.0,8.0,5.0,2.0,110.0,3.0,1.0,3.0,13.0,5.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,c8b0a30e-e058-449d-acc3-1eba40991b90,13.0,7.0,6.0,10.0,3.0,250.533,3.0,1.0,1.0,13.0,2.0,0.0,1.0,3.0
6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0321a62d-9ca8-47d6-b381-86e5bd128d95,16.0,2.0,14.0,16.0,3.0,216.455,1.0,1.0,2.0,13.0,9.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,847f89f9-f976-4223-9dc7-2d5b47e2a9de,27.0,4.0,15.0,20.0,3.0,299.708,4.0,2.0,3.0,13.0,11.0,1.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,28db2cc7-bb05-49b4-9dd4-831af4e1b1df,17.0,6.0,23.0,14.0,3.0,223.042,2.0,1.0,4.0,13.0,11.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,4dc4d310-6c4b-4110-8c58-85764e0e2d7b,10.0,6.0,17.0,7.0,3.0,164.4,3.0,3.0,0.0,7.0,13.0,0.0,0.0,4.0
6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,fa1beeb9-2818-4815-b660-fbb12600a566,16.0,1.0,20.0,13.0,3.0,171.667,0.0,1.0,0.0,11.0,13.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99b75780-b275-4efd-9fcd-507f15f38e1a,20.0,12.0,17.0,16.0,3.0,187.367,1.0,3.0,1.0,16.0,14.0,0.0,1.0,3.0
6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,f229df4d-1b1c-4792-9280-42f54e1b7b99,9.0,5.0,18.0,4.0,3.0,107.542,1.0,2.0,2.0,13.0,11.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,4c65d040-4891-4d81-b1e9-3855590122f6,17.0,6.0,15.0,8.0,3.0,262.286,3.0,1.0,3.0,13.0,8.0,1.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2fb8c24a-50b7-4882-a419-011f2c71d1b0,12.0,3.0,16.0,11.0,3.0,183.55,1.0,2.0,0.0,7.0,13.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,01045f7e-d955-4765-94cd-51f799f0bf12,16.0,8.0,23.0,17.0,3.0,159.967,4.0,3.0,0.0,15.0,15.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,b6bf6132-712a-47ef-9dd7-e062b3372a1b,14.0,3.0,20.0,20.0,3.0,180.577,2.0,5.0,1.0,14.0,12.0,1.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,9e7b7c3a-947a-4da0-95d1-b02a899a34e8,14.0,5.0,15.0,7.0,3.0,167.045,2.0,2.0,2.0,13.0,9.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,c104a6ec-9718-48f4-ad50-9d638caa112d,20.0,3.0,19.0,14.0,3.0,203.893,1.0,3.0,3.0,15.0,13.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,f3fbc83c-85df-4caa-ab3d-0511041bca73,21.0,3.0,15.0,8.0,3.0,216.783,2.0,4.0,0.0,10.0,13.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27f6c2d0-85d9-4f1c-8ef3-7514c26e8e6e,8.0,4.0,16.0,8.0,3.0,147.947,1.0,4.0,0.0,6.0,13.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,ecd36e2a-3a8f-41c3-bfed-3b378702678f,9.0,1.0,12.0,4.0,3.0,94.909,0.0,1.0,1.0,13.0,9.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,7d4fd150-75f1-4143-ba11-c445358d56ae,10.0,12.0,20.0,10.0,3.0,147.333,0.0,1.0,0.0,11.0,13.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37a9159b-6c58-4fc1-803b-6d94aae2e714,13.0,12.0,9.0,7.0,3.0,178.75,1.0,3.0,1.0,13.0,7.0,1.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,09a0415e-a5c3-4798-b95d-160c0331716f,14.0,2.0,18.0,13.0,3.0,180.5,2.0,1.0,0.0,9.0,13.0,1.0,0.0,4.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,701f0f68-d02e-4acd-b78e-86c32b9ab1ff,12.0,2.0,19.0,9.0,3.0,159.762,1.0,4.0,0.0,8.0,13.0,0.0,0.0,4.0
6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6c9902f3-b4b8-4943-8583-5fabb4c84747,18.0,15.0,21.0,12.0,3.0,195.464,2.0,3.0,1.0,15.0,13.0,0.0,0.0,4.0
6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,93941ce9-758e-405d-a6f7-4dac8f773643,13.0,5.0,13.0,13.0,3.0,174.318,2.0,3.0,2.0,13.0,9.0,1.0,0.0,4.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,b90f326e-66a1-4250-9364-c0528da2ec1e,17.0,8.0,17.0,11.0,3.0,201.571,1.0,1.0,0.0,8.0,13.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15753874-5a8e-479b-bab7-0680d5500ff8,11.0,2.0,15.0,8.0,1.0,159.05,4.0,5.0,0.0,7.0,13.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5eecc32c-0e54-4325-bd2b-7d455518f080,22.0,6.0,18.0,22.0,1.0,262.208,4.0,4.0,1.0,13.0,11.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,a9c41f68-4797-4881-bb92-07b6d8db2208,26.0,5.0,19.0,22.0,1.0,321.667,2.0,4.0,0.0,11.0,13.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,eafc43e5-fe9d-4648-b381-ece28e93e846,24.0,9.0,25.0,21.0,1.0,320.667,3.0,1.0,0.0,11.0,13.0,1.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,57210cd7-a7f4-4a0f-bc38-e439b50962b2,26.0,15.0,13.0,15.0,1.0,407.333,1.0,1.0,1.0,13.0,5.0,1.0,0.0,4.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10dd3bd3-d668-4694-8b42-41193bf6a745,31.0,4.0,11.0,24.0,3.0,483.941,4.0,1.0,1.0,13.0,4.0,1.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3142f147-4504-43dd-9f91-60c27cf54faf,16.0,3.0,20.0,15.0,1.0,213.905,1.0,1.0,0.0,8.0,13.0,1.0,1.0,3.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,926cd0c3-078e-4ace-ad37-a69dc2200ac7,28.0,9.0,18.0,24.0,1.0,378.727,2.0,1.0,0.0,9.0,13.0,1.0,1.0,3.0
6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9257dcfe-61ef-4844-9441-6d95fc294642,20.0,7.0,21.0,17.0,3.0,277.727,5.0,3.0,0.0,9.0,13.0,1.0,0.0,4.0
6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7c628c2c-d1a0-49c0-a678-5d3a47ecae48,12.0,6.0,17.0,8.0,3.0,210.056,2.0,3.0,0.0,5.0,13.0,1.0,1.0,3.0
6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3f2b084d-3b8f-497a-89e2-ae0b45665805,19.0,12.0,18.0,11.0,3.0,247.682,3.0,1.0,1.0,13.0,9.0,1.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5a197a03-0958-494b-8121-3022673d8ff3,23.0,4.0,25.0,21.0,3.0,297.652,1.0,2.0,0.0,10.0,13.0,1.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1c49c530-c41e-49c2-8f15-9af1a22f7ee2,20.0,11.0,23.0,18.0,3.0,232.792,3.0,1.0,1.0,13.0,11.0,1.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,b41abd9c-3fff-4f24-b94e-5bb007a6fcca,17.0,8.0,20.0,12.0,3.0,235.455,3.0,0.0,0.0,9.0,13.0,1.0,1.0,3.0
6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,626b5730-588f-487d-a7ef-62826fc14eb2,22.0,11.0,22.0,15.0,3.0,297.261,2.0,3.0,0.0,10.0,13.0,1.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,a7f6a580-7cb5-4250-bce1-13d29d8cb689,12.0,9.0,18.0,12.0,3.0,186.105,2.0,1.0,0.0,6.0,13.0,1.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1cfd5a6c-9d18-4b13-8dd3-9516f0c6543c,24.0,12.0,22.0,21.0,3.0,337.348,4.0,1.0,0.0,10.0,13.0,1.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,5c232a47-8ba6-477a-98b4-8522ec08ecdc,24.0,6.0,15.0,16.0,3.0,312.7,2.0,2.0,1.0,13.0,7.0,1.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,130f85a7-d1a0-4df9-84ea-f94bd86d92f7,18.0,6.0,17.0,18.0,3.0,257.091,2.0,0.0,1.0,13.0,9.0,1.0,1.0,3.0
6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,285c6edd-c012-4414-a86b-255baba83dfe,6.0,4.0,23.0,2.0,3.0,100.048,3.0,1.0,0.0,8.0,13.0,1.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,f089440b-5a3b-42ed-b7bc-447d7bbdac35,29.0,7.0,20.0,27.0,3.0,315.308,5.0,0.0,0.0,12.0,14.0,1.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,490a0794-e5ae-4367-bd04-d17e523ccf1f,18.0,4.0,19.0,18.0,3.0,255.762,4.0,0.0,0.0,8.0,13.0,1.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,95be3b93-807a-4200-9233-964c3063eb7a,28.0,7.0,13.0,25.0,2.0,394.95,4.0,4.0,1.0,13.0,7.0,1.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,92508ae8-031c-476f-9fd7-d15e6d16f16f,29.0,9.0,19.0,22.0,2.0,343.167,4.0,2.0,0.0,11.0,13.0,0.0,1.0,3.0
7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5cffd4e0-098c-4a9d-826d-346791abdf9a,18.0,9.0,10.0,13.0,1.0,278.647,2.0,0.0,1.0,13.0,4.0,0.0,1.0,3.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,93cd641a-6c78-4fce-8a94-9736f598c85e,25.0,3.0,13.0,14.0,1.0,298.167,5.0,2.0,2.0,13.0,11.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3e0feb6c-3c1b-4492-816e-6ee257b9b857,23.0,7.0,16.0,18.0,1.0,288.545,2.0,2.0,0.0,9.0,13.0,1.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1cb4e0e0-cbb9-4e01-8533-a6672d0ef868,20.0,5.0,18.0,16.0,1.0,267.696,3.0,4.0,0.0,10.0,13.0,1.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,d5e530bc-afa0-49b7-9a32-a4040488ed41,9.0,9.0,15.0,10.0,1.0,149.45,1.0,1.0,1.0,13.0,7.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,34a94e8b-d361-47c7-af9f-d26cae9d3550,9.0,4.0,17.0,10.0,1.0,136.571,2.0,1.0,0.0,8.0,13.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,906cdfe8-b5ce-4092-98b4-8f9a945e9b18,10.0,3.0,18.0,8.0,1.0,131.957,1.0,3.0,0.0,10.0,13.0,0.0,0.0,4.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,372dc51c-2f94-4010-8d36-61dc3d0d2eba,17.0,5.0,16.0,11.0,1.0,202.958,1.0,1.0,1.0,13.0,11.0,0.0,0.0,4.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,f56f8f9d-9064-4e23-a574-246d0871494b,24.0,1.0,16.0,9.0,1.0,255.375,7.0,2.0,0.0,11.0,13.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,afa61154-aab1-4c5a-8d0e-21533aaf3bcd,20.0,6.0,12.0,15.0,1.0,268.238,2.0,0.0,1.0,13.0,8.0,0.0,0.0,4.0
7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8ccb7f8b-0b82-46c2-aed1-0b432331d9ad,8.0,3.0,16.0,5.0,1.0,162.25,3.0,5.0,0.0,3.0,13.0,0.0,1.0,3.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,7c930962-e1b7-419a-b562-24c08052944d,14.0,4.0,20.0,13.0,1.0,161.393,1.0,3.0,1.0,15.0,13.0,1.0,1.0,3.0
